id,common_name,scientific_name,confidence,rank,start_time,end_time,audio_path,county,lat,lon,date,ARU_ID
1328,Northern flicker series,Colaptes auratus,0.564,3,7389.05,7401.05,audio/test1.flac,San Luis Obispo,35.1938,-119.79006,2026-03-24,1213
1329,Hermit thrush,Catharus guttatus,0.703,2,4895.95,4907.95,audio/test3.flac,Santa Barbara,34.77465,-120.04282,2026-01-20,3332
1330,Dog barks,NA,0.097,2,489.27,501.27,audio/test2.flac,Calaveras,38.09716,-120.8137,2026-04-27,9874
1331,Steller's jay,Cyanocitta stelleri,0.833,3,2907.1,2919.1,audio/test2.flac,Imperial,33.11454,-114.67595,2026-02-04,2212
1332,Olive-sided flycatcher,Contopus cooperi,0.999,3,14123.72,14135.72,audio/test3.flac,San Mateo,37.40571,-122.12005,2026-04-16,1213
1333,Swainson's thrush,Catharus ustulatus,0.999,1,5367.28,5379.28,,San Diego,33.50168,-117.17771,2026-01-19,2452
1334,Hermit thrush,Catharus guttatus,0.784,2,2662.47,2674.47,audio/test3.flac,Tuolumne,38.33888,-120.0633,2026-01-10,1556
1335,Dog barks,NA,0.178,2,11667.9,11679.9,audio/test3.flac,San Joaquin,37.87872,-121.4732,2026-01-08,1556
1336,Sooty grouse,Dendragapus fuliginosus,0.84,3,5289.85,5301.85,audio/test2.flac,Santa Barbara,34.72468,-119.34449,2026-01-22,1213
1337,Wolf howl,Canis lupus,0.869,2,1395.12,1407.12,,Los Angeles,34.02881,-118.01196,2026-04-12,2212
1338,Common nighthawk boom,Chordeiles minor,0.968,1,766.03,778.03,audio/test3.flac,Inyo,37.36822,-117.17618,2026-02-09,1556
1339,Marbled murrelet,Brachyramphus marmoratus,0.929,2,12114.6,12126.6,audio/test3.flac,Siskiyou,41.99629,-121.77133,2026-03-18,1213
1340,Downy woodpecker call,Dryobates pubescens,0.662,2,780.76,792.76,audio/test1.flac,Mono,37.40141,-118.22645,2026-04-06,2212
1341,Hermit thrush,Catharus guttatus,0.781,3,4731.69,4743.69,audio/test1.flac,San Diego,32.62584,-116.3964,2026-04-16,2212
1342,Marbled murrelet,Brachyramphus marmoratus,0.917,3,4080.84,4092.84,audio/test1.flac,Butte,39.66619,-121.83134,2026-03-14,1334
1343,Wrentit,Chamaea fasciata,0.766,2,475.99,487.99,audio/test1.flac,Santa Cruz,37.03361,-122.07002,2026-04-28,9874
1344,Wolf howl,Canis lupus,0.785,1,8602.39,8614.39,,Sacramento,38.73886,-121.23319,2026-02-06,1213
1345,Canada goose,Branta canadensis,0.649,3,14311.86,14323.86,,Ventura,34.54451,-118.84071,2026-02-26,1556
1346,Common raven,Corvus corax,0.925,2,2402.27,2414.27,audio/test3.flac,Monterey,36.02486,-121.70753,2026-01-16,2212
1347,Northern flicker series,Colaptes auratus,0.489,1,10772.44,10784.44,audio/test2.flac,Riverside,33.86196,-114.68409,2026-03-01,9874
1348,Woodpecker spp. drum,NA,0.868,3,13558.41,13570.41,audio/test3.flac,Sutter,38.97805,-121.61905,2026-03-30,9874
1349,Swainson's thrush,Catharus ustulatus,0.643,3,4589.54,4601.54,audio/test3.flac,San Diego,32.90614,-116.63782,2026-02-08,1334
1350,Sooty grouse,Dendragapus fuliginosus,0.905,2,6413.99,6425.99,audio/test2.flac,Kern,34.95832,-118.75338,2026-03-31,1334
1351,Olive-sided flycatcher,Contopus cooperi,0.721,1,262.56,274.56,audio/test1.flac,Alameda,37.81892,-121.85062,2026-02-21,1213
1352,Common nighthawk boom,Chordeiles minor,0.999,1,649.59,661.59,audio/test1.flac,El Dorado,38.704,-121.00388,2026-05-01,1213
1353,Common raven,Corvus corax,0.791,1,12460.56,12472.56,audio/test2.flac,Sacramento,38.0283,-121.27936,2026-02-04,9874
1354,Woodpecker spp. drum,NA,0.841,1,4953.74,4965.74,audio/test2.flac,Lassen,41.0108,-121.17725,2026-03-06,1556
1355,Steller's jay,Cyanocitta stelleri,0.766,3,9338.64,9350.64,audio/test1.flac,Humboldt,40.69859,-123.68777,2026-03-11,1556
1356,Wrentit,Chamaea fasciata,0.787,3,5318.98,5330.98,audio/test3.flac,Contra Costa,38.03718,-122.12143,2026-03-05,1213
1357,Marbled murrelet,Brachyramphus marmoratus,0.872,3,11499.53,11511.53,audio/test2.flac,Stanislaus,37.31464,-120.76221,2026-02-26,9874
1358,Dog barks,NA,0.217,1,8109.98,8121.98,audio/test3.flac,Imperial,33.36547,-115.25194,2026-01-11,1556
1359,Dog barks,NA,0.09,3,8657.84,8669.84,audio/test2.flac,San Benito,36.78341,-121.38416,2026-03-18,9874
1360,Sooty grouse,Dendragapus fuliginosus,0.942,2,14363.87,14375.87,,Merced,36.97266,-121.17646,2026-01-06,1334
1361,Dog barks,NA,0.122,2,5865.46,5877.46,audio/test3.flac,Santa Cruz,37.11404,-121.80058,2026-04-24,4653
1362,Canada goose,Branta canadensis,0.728,3,13520.68,13532.68,audio/test3.flac,Inyo,35.89724,-117.85439,2026-02-25,1213
1363,Northern flicker 'skew',Colaptes auratus,0.909,2,7744.18,7756.18,audio/test1.flac,Madera,36.8541,-119.02851,2026-04-05,4653
1364,Steller's jay,Cyanocitta stelleri,0.84,2,6685.82,6697.82,audio/test3.flac,Yuba,39.23056,-121.53448,2026-02-11,9874
1365,Downy woodpecker call,Dryobates pubescens,0.286,2,2731.38,2743.38,audio/test2.flac,Solano,38.11143,-121.64375,2026-03-19,3332
1366,Great horned owl,Bubo virginianus,0.76,1,7144.09,7156.09,,Trinity,41.16155,-123.4545,2026-02-02,1213
1367,Wrentit,Chamaea fasciata,0.945,1,13439.01,13451.01,audio/test2.flac,San Benito,36.87478,-120.9848,2026-01-04,1213
1368,Great horned owl,Bubo virginianus,0.486,2,12374.09,12386.09,audio/test1.flac,San Bernardino,35.05168,-115.30226,2026-01-12,1334
1369,Downy woodpecker call,Dryobates pubescens,0.668,2,3121.86,3133.86,audio/test3.flac,Kings,35.85562,-119.78284,2026-01-30,1334
1370,Common raven,Corvus corax,0.643,3,12298.45,12310.45,audio/test2.flac,Imperial,32.71834,-114.492,2026-03-28,3332
1371,Northern flicker series,Colaptes auratus,0.427,3,8511.87,8523.87,audio/test2.flac,San Luis Obispo,35.0472,-119.64876,2026-04-18,1334
1372,Downy woodpecker call,Dryobates pubescens,0.567,1,2561.96,2573.96,audio/test2.flac,Modoc,41.75862,-121.15839,2026-04-21,9874
1373,Olive-sided flycatcher,Contopus cooperi,0.822,1,198.59,210.59,audio/test2.flac,San Mateo,37.24065,-122.51248,2026-03-15,4653
1374,Marbled murrelet,Brachyramphus marmoratus,0.844,2,6649.03,6661.03,,Lassen,40.16766,-120.39909,2026-03-17,4653
1375,Northern flicker 'skew',Colaptes auratus,0.844,3,10146.05,10158.05,audio/test1.flac,Glenn,39.38225,-122.70414,2026-01-03,1334
1376,Marbled murrelet,Brachyramphus marmoratus,0.982,3,6695.88,6707.88,audio/test1.flac,Colusa,39.16976,-122.39398,2026-04-08,9874
1377,Swainson's thrush,Catharus ustulatus,0.999,1,8973.64,8985.64,,Butte,39.87026,-121.40448,2026-03-28,3332
1378,Wrentit,Chamaea fasciata,0.714,2,7099.91,7111.91,audio/test1.flac,Humboldt,40.10183,-123.57143,2026-04-16,2212
1379,Woodpecker spp. drum,NA,0.824,3,4671.57,4683.57,audio/test3.flac,Monterey,36.10259,-121.29594,2026-02-04,2452
1380,Northern flicker 'skew',Colaptes auratus,0.825,3,1443.84,1455.84,audio/test3.flac,Placer,39.06141,-120.13263,2026-03-15,2452
1381,Downy woodpecker call,Dryobates pubescens,0.52,3,6275.96,6287.96,audio/test2.flac,Napa,38.68231,-122.08653,2026-01-06,3332
1382,Sooty grouse,Dendragapus fuliginosus,0.845,1,7962.04,7974.04,audio/test3.flac,Butte,39.81275,-121.30959,2026-04-08,3332
1383,Common nighthawk call,Chordeiles minor,0.925,3,980.59,992.59,,Shasta,40.53245,-121.78839,2026-04-07,9874
1384,Wrentit,Chamaea fasciata,0.615,2,8238.81,8250.81,audio/test1.flac,San Benito,36.60957,-121.30811,2026-01-23,1334
1385,Olive-sided flycatcher,Contopus cooperi,0.803,3,8609.87,8621.87,audio/test2.flac,San Mateo,37.26462,-122.32636,2026-03-02,2212
1386,Common raven,Corvus corax,0.74,1,12304.99,12316.99,,Merced,37.38384,-120.19388,2026-03-08,2452
1387,Common raven,Corvus corax,0.666,2,1268.36,1280.36,audio/test1.flac,Monterey,36.30381,-121.37588,2026-03-25,1213
1388,Swainson's thrush,Catharus ustulatus,0.965,3,2706.1,2718.1,audio/test3.flac,Santa Cruz,37.04793,-122.07278,2026-02-26,1334
1389,Marbled murrelet,Brachyramphus marmoratus,0.778,3,6612.61,6624.61,,Mendocino,39.60496,-122.92421,2026-04-28,3332
1390,Marbled murrelet,Brachyramphus marmoratus,0.655,1,11241.38,11253.38,,Imperial,32.93069,-115.91407,2026-02-05,2452
1391,Northern flicker 'skew',Colaptes auratus,0.98,1,3710.08,3722.08,audio/test3.flac,San Mateo,37.39785,-122.51842,2026-01-24,9874
1392,Wolf howl,Canis lupus,0.929,1,9670.01,9682.01,,San Francisco,37.75586,-122.40968,2026-03-16,3332
1393,Great horned owl,Bubo virginianus,0.709,3,9653.51,9665.51,audio/test2.flac,Riverside,33.71273,-116.30879,2026-02-25,3332
1394,Swainson's thrush,Catharus ustulatus,0.928,1,5485.33,5497.33,audio/test1.flac,Butte,39.96203,-121.96972,2026-03-23,9874
1395,Common nighthawk boom,Chordeiles minor,0.999,1,9510.02,9522.02,audio/test1.flac,Tuolumne,37.8219,-119.48768,2026-04-15,9874
1396,Olive-sided flycatcher,Contopus cooperi,0.914,2,306.05,318.05,,Trinity,40.86965,-123.43006,2026-03-04,1213
1397,Sooty grouse,Dendragapus fuliginosus,0.698,1,10988.21,11000.21,,Mendocino,39.12881,-123.66378,2026-01-12,4653
1398,Northern flicker series,Colaptes auratus,0.648,1,9565.03,9577.03,audio/test1.flac,Tuolumne,37.66793,-120.59208,2026-03-02,2212
1399,Great horned owl,Bubo virginianus,0.437,2,8972.19,8984.19,audio/test1.flac,Ventura,34.73143,-119.44863,2026-02-14,3332
1400,Wrentit,Chamaea fasciata,0.722,2,9211.28,9223.28,audio/test2.flac,Modoc,41.76289,-120.0106,2026-02-22,1556
1401,Dog barks,NA,0.124,2,2804.83,2816.83,audio/test2.flac,Nevada,39.29364,-121.02486,2026-02-12,1334
1402,Olive-sided flycatcher,Contopus cooperi,0.879,2,1760.99,1772.99,audio/test3.flac,Sutter,38.96997,-121.58215,2026-02-11,4653
1403,Northern flicker 'skew',Colaptes auratus,0.572,2,13818.95,13830.95,audio/test3.flac,Placer,38.94248,-121.02876,2026-03-27,3332
1404,Wolf howl,Canis lupus,0.591,2,9919.39,9931.39,audio/test1.flac,Lake,39.16974,-122.79293,2026-01-14,9874
1405,Wrentit,Chamaea fasciata,0.747,1,9178.94,9190.94,audio/test2.flac,Mendocino,39.21423,-123.64429,2026-04-20,3332
1406,Northern flicker 'skew',Colaptes auratus,0.802,2,4541.72,4553.72,audio/test2.flac,Los Angeles,34.19632,-118.09275,2026-01-21,1213
1407,Wolf howl,Canis lupus,0.771,2,21.14,33.14,audio/test1.flac,Sacramento,38.47771,-121.62017,2026-02-12,1334
1408,Canada goose,Branta canadensis,0.76,2,13873.83,13885.83,audio/test3.flac,Stanislaus,37.82782,-121.26474,2026-02-22,3332
1409,Canada goose,Branta canadensis,0.947,2,7714.22,7726.22,audio/test3.flac,Lassen,40.47662,-120.81967,2026-03-30,2212
1410,Northern flicker 'skew',Colaptes auratus,0.824,3,8657.89,8669.89,audio/test3.flac,Trinity,40.51542,-122.52455,2026-03-05,2212
1411,Northern flicker 'skew',Colaptes auratus,0.575,2,7675.21,7687.21,,Kings,36.12509,-119.76983,2026-02-06,2452
1412,Wrentit,Chamaea fasciata,0.686,1,10473.67,10485.67,,San Mateo,37.62076,-122.17323,2026-03-26,3332
1413,Northern flicker 'skew',Colaptes auratus,0.603,2,14131.23,14143.23,,Placer,38.92148,-120.28318,2026-05-01,1213
1414,Woodpecker spp. drum,NA,0.678,1,12740.38,12752.38,audio/test2.flac,Los Angeles,34.3836,-118.92441,2026-02-21,1556
1415,Swainson's thrush,Catharus ustulatus,0.844,3,13382.7,13394.7,audio/test2.flac,Butte,39.55966,-121.17594,2026-04-15,2452
1416,Sooty grouse,Dendragapus fuliginosus,0.829,1,4978.44,4990.44,audio/test2.flac,San Joaquin,37.72204,-121.44277,2026-04-08,3332
1417,Dog barks,NA,0.05,1,11692.41,11704.41,,Santa Cruz,37.01007,-121.92634,2026-03-12,2212
1418,Hermit thrush,Catharus guttatus,0.752,1,4139.35,4151.35,,Imperial,33.15204,-115.30931,2026-01-05,4653
1419,Wrentit,Chamaea fasciata,0.762,1,2831.33,2843.33,audio/test1.flac,San Joaquin,37.72865,-121.16188,2026-02-28,2452
1420,Great horned owl,Bubo virginianus,0.382,2,12589.56,12601.56,audio/test2.flac,Plumas,40.22923,-120.37926,2026-01-12,1334
1421,Great horned owl,Bubo virginianus,0.508,3,5761.96,5773.96,audio/test1.flac,Yolo,38.8749,-121.59365,2026-02-10,9874
1422,Great horned owl,Bubo virginianus,0.478,3,5304.69,5316.69,audio/test3.flac,Ventura,34.12149,-119.47833,2026-02-02,1213
1423,Common raven,Corvus corax,0.705,2,12507.54,12519.54,,Modoc,41.25578,-120.11072,2026-02-11,9874
1424,Olive-sided flycatcher,Contopus cooperi,0.844,3,9197.68,9209.68,audio/test1.flac,Tuolumne,38.25436,-119.63474,2026-01-15,1556
1425,Wolf howl,Canis lupus,0.786,3,7882.11,7894.11,,Madera,36.89512,-119.35887,2026-04-09,4653
1426,Marbled murrelet,Brachyramphus marmoratus,0.909,2,9127.88,9139.88,audio/test1.flac,Inyo,35.86093,-117.27402,2026-02-21,2212
1427,Downy woodpecker call,Dryobates pubescens,0.454,1,9169.52,9181.52,,Mariposa,37.38526,-119.86311,2026-04-21,9874
1428,Wolf howl,Canis lupus,0.853,2,1606.91,1618.91,audio/test2.flac,Fresno,37.52385,-120.03827,2026-03-07,2212
1429,Great horned owl,Bubo virginianus,0.648,2,8803.3,8815.3,audio/test3.flac,Riverside,33.77546,-116.93312,2026-04-16,2452
1430,Common raven,Corvus corax,0.958,3,909.56,921.56,audio/test2.flac,Glenn,39.75275,-121.93458,2026-01-01,1556
1431,Dog barks,NA,0.138,3,11974.52,11986.52,audio/test2.flac,San Diego,32.87836,-117.5519,2026-03-26,1556
1432,Hermit thrush,Catharus guttatus,0.899,1,11903.86,11915.86,audio/test3.flac,Modoc,41.73082,-120.92016,2026-04-22,3332
1433,Great horned owl,Bubo virginianus,0.661,1,546.16,558.16,audio/test1.flac,Yolo,38.80356,-122.11567,2026-03-11,2212
1434,Great horned owl,Bubo virginianus,0.624,3,12541.87,12553.87,audio/test2.flac,Yolo,38.75653,-121.67696,2026-03-01,9874
1435,Common raven,Corvus corax,0.902,3,13761.25,13773.25,audio/test1.flac,Orange,33.87976,-117.64488,2026-02-22,1213
1436,Canada goose,Branta canadensis,0.67,1,12569.84,12581.84,audio/test2.flac,Stanislaus,37.89865,-121.1042,2026-01-07,3332
1437,Great horned owl,Bubo virginianus,0.645,3,11630.43,11642.43,,Colusa,39.00264,-122.63301,2026-01-25,4653
1438,Canada goose,Branta canadensis,0.571,2,6420.26,6432.26,audio/test3.flac,Marin,37.85392,-122.76486,2026-03-08,1556
1439,Northern flicker series,Colaptes auratus,0.578,3,455.45,467.45,audio/test3.flac,Yolo,38.8677,-121.68408,2026-02-16,2452
1440,Downy woodpecker call,Dryobates pubescens,0.591,3,4984.44,4996.44,audio/test2.flac,Inyo,37.02006,-115.96051,2026-03-21,1334
1441,Downy woodpecker call,Dryobates pubescens,0.571,2,3922.54,3934.54,audio/test2.flac,Solano,38.35686,-121.86166,2026-04-07,1334
1442,Common nighthawk boom,Chordeiles minor,0.679,3,6850.09,6862.09,,Mendocino,39.85923,-123.72145,2026-03-05,3332
1443,Canada goose,Branta canadensis,0.893,3,9863.36,9875.36,audio/test3.flac,Yolo,38.70038,-122.05251,2026-03-22,3332
1444,Common raven,Corvus corax,0.899,1,3631.56,3643.56,audio/test1.flac,Santa Cruz,37.13564,-122.03272,2026-02-26,2452
1445,Hermit thrush,Catharus guttatus,0.796,2,2851.34,2863.34,audio/test1.flac,Alpine,38.58387,-120.00876,2026-04-08,2452
1446,Northern saw-whet owl,Aegolius acadicus,0.455,1,4879.69,4891.69,audio/test2.flac,Amador,38.18084,-120.33589,2026-01-07,4653
1447,Downy woodpecker call,Dryobates pubescens,0.476,1,2658.12,2670.12,,Del Norte,41.60125,-124.24069,2026-01-27,3332
1448,Marbled murrelet,Brachyramphus marmoratus,0.681,2,9960.37,9972.37,audio/test2.flac,Siskiyou,41.26744,-122.08884,2026-02-04,3332
1449,Dog barks,NA,0.266,1,12120.35,12132.35,,San Bernardino,35.78921,-116.80746,2026-03-12,1556
1450,Sooty grouse,Dendragapus fuliginosus,0.667,2,4158.33,4170.33,audio/test3.flac,Riverside,33.5867,-116.09162,2026-01-17,1334
1451,Woodpecker spp. drum,NA,0.892,2,2620.73,2632.73,audio/test2.flac,Placer,39.08432,-120.17564,2026-04-29,4653
1452,Marbled murrelet,Brachyramphus marmoratus,0.776,3,5887.3,5899.3,audio/test1.flac,Nevada,39.22503,-120.26749,2026-02-06,9874
1453,Northern flicker series,Colaptes auratus,0.568,3,9938.08,9950.08,,Shasta,40.56984,-122.24593,2026-02-26,1334
1454,Northern flicker 'skew',Colaptes auratus,0.841,2,6867.57,6879.57,audio/test2.flac,Merced,37.49635,-120.14741,2026-04-23,3332
1455,Dog barks,NA,0.217,2,6226.23,6238.23,audio/test1.flac,Santa Clara,37.30107,-121.52196,2026-03-31,9874
1456,Northern flicker series,Colaptes auratus,0.628,2,9285.62,9297.62,audio/test2.flac,Glenn,39.57794,-122.24314,2026-03-04,3332
1457,Downy woodpecker call,Dryobates pubescens,0.666,1,14319.99,14331.99,,Placer,39.28589,-120.61855,2026-01-16,2212
1458,Canada goose,Branta canadensis,0.811,2,6781.08,6793.08,,Stanislaus,37.81237,-120.64792,2026-01-04,9874
1459,Woodpecker spp. drum,NA,0.848,1,3558.12,3570.12,audio/test2.flac,Glenn,39.57823,-122.61351,2026-03-22,1213
1460,Common raven,Corvus corax,0.999,2,13801.83,13813.83,audio/test3.flac,Santa Cruz,36.95645,-122.2997,2026-03-19,1213
1461,Downy woodpecker call,Dryobates pubescens,0.645,2,14010.63,14022.63,,San Francisco,37.71083,-122.43296,2026-04-13,4653
1462,Common raven,Corvus corax,0.796,2,9336.78,9348.78,audio/test1.flac,Santa Cruz,37.06305,-121.86999,2026-01-31,9874
1463,Wolf howl,Canis lupus,0.768,3,1185.29,1197.29,audio/test3.flac,Riverside,33.78999,-114.48723,2026-04-01,2212
1464,Steller's jay,Cyanocitta stelleri,0.714,3,4830.89,4842.89,audio/test1.flac,Plumas,40.01205,-120.4668,2026-01-21,9874
1465,Swainson's thrush,Catharus ustulatus,0.841,3,6788.73,6800.73,audio/test2.flac,San Diego,33.09142,-116.9148,2026-02-09,1213
1466,Northern saw-whet owl,Aegolius acadicus,0.476,3,2238.34,2250.34,audio/test2.flac,Yuba,39.58848,-121.30971,2026-03-12,1556
1467,Woodpecker spp. drum,NA,0.517,3,8860.6,8872.6,audio/test3.flac,Santa Barbara,34.27404,-119.87435,2026-01-02,3332
1468,Swainson's thrush,Catharus ustulatus,0.817,1,5273.01,5285.01,audio/test3.flac,Yuba,39.12671,-121.43408,2026-03-12,2212
1469,Sooty grouse,Dendragapus fuliginosus,0.688,1,2591.11,2603.11,,Merced,37.62459,-121.02863,2026-02-22,1334
1470,Canada goose,Branta canadensis,0.674,3,3555.07,3567.07,audio/test3.flac,Inyo,36.40106,-117.78,2026-01-12,1213
1471,Common nighthawk boom,Chordeiles minor,0.856,1,9325.1,9337.1,,Riverside,33.80316,-116.83038,2026-01-29,2212
1472,Common raven,Corvus corax,0.851,3,776.95,788.95,,Del Norte,41.96582,-124.14334,2026-04-18,1556
1473,Northern flicker series,Colaptes auratus,0.663,2,8190.04,8202.04,,Shasta,40.94349,-122.28969,2026-04-27,9874
1474,Marbled murrelet,Brachyramphus marmoratus,0.797,3,11117.59,11129.59,,Santa Barbara,35.1502,-120.44427,2026-01-15,1334
1475,Downy woodpecker call,Dryobates pubescens,0.19,3,9096.92,9108.92,audio/test3.flac,Yuba,39.41866,-120.98272,2026-03-01,3332
1476,Canada goose,Branta canadensis,0.815,2,9320.74,9332.74,audio/test3.flac,Butte,39.71022,-121.24247,2026-01-16,1334
1477,Northern saw-whet owl,Aegolius acadicus,0.336,2,6886.05,6898.05,,Nevada,39.43227,-121.0203,2026-03-24,3332
1478,Northern flicker series,Colaptes auratus,0.724,2,8969.41,8981.41,audio/test2.flac,Lake,38.8875,-122.84635,2026-04-17,1213
1479,Marbled murrelet,Brachyramphus marmoratus,0.929,2,464.6,476.6,,Placer,39.23341,-121.0681,2026-01-20,2212
1480,Sooty grouse,Dendragapus fuliginosus,0.977,2,11675.28,11687.28,,Santa Barbara,34.8389,-120.1197,2026-03-05,2452
1481,Great horned owl,Bubo virginianus,0.613,2,852.83,864.83,audio/test2.flac,Butte,39.58567,-121.92916,2026-04-30,1334
1482,Hermit thrush,Catharus guttatus,0.57,2,7716.84,7728.84,audio/test3.flac,Napa,38.83531,-122.2029,2026-04-02,1556
1483,Great horned owl,Bubo virginianus,0.391,2,4470.92,4482.92,audio/test1.flac,Yuba,39.52201,-121.27966,2026-02-07,9874
1484,Common raven,Corvus corax,0.938,2,10700.63,10712.63,audio/test3.flac,Amador,38.29216,-120.99849,2026-03-07,1334
1485,Dog barks,NA,0.064,2,3330.22,3342.22,audio/test3.flac,San Francisco,37.72926,-122.43966,2026-04-01,1556
1486,Northern flicker series,Colaptes auratus,0.788,1,13951.63,13963.63,,Tuolumne,38.38602,-119.90078,2026-02-04,2212
1487,Hermit thrush,Catharus guttatus,0.706,1,1968.63,1980.63,audio/test1.flac,Santa Clara,37.08194,-122.08819,2026-02-23,2212
1488,Common raven,Corvus corax,0.986,2,14290.24,14302.24,audio/test1.flac,Monterey,36.11325,-120.92958,2026-04-17,3332
1489,Hermit thrush,Catharus guttatus,0.801,3,13739.08,13751.08,audio/test1.flac,Tehama,39.98038,-121.88671,2026-03-03,4653
1490,Wolf howl,Canis lupus,0.699,2,6671.78,6683.78,audio/test2.flac,Butte,39.97681,-121.91385,2026-03-02,1556
1491,Common raven,Corvus corax,0.75,2,7844.57,7856.57,,Madera,37.11924,-120.03387,2026-02-01,1213
1492,Common nighthawk boom,Chordeiles minor,0.779,2,7411.48,7423.48,audio/test3.flac,Marin,38.10854,-123.00026,2026-02-28,1334
1493,Common nighthawk boom,Chordeiles minor,0.758,1,8502.6,8514.6,,Yolo,38.66782,-121.61459,2026-03-12,3332
1494,Steller's jay,Cyanocitta stelleri,0.679,1,5266.98,5278.98,audio/test2.flac,Los Angeles,33.96956,-118.74587,2026-01-19,2452
1495,Steller's jay,Cyanocitta stelleri,0.593,3,8382.18,8394.18,audio/test3.flac,Placer,39.2313,-120.35378,2026-02-19,4653
1496,Marbled murrelet,Brachyramphus marmoratus,0.659,2,9986.38,9998.38,,San Joaquin,38.20937,-121.30904,2026-01-25,1556
1497,Wrentit,Chamaea fasciata,0.687,3,5441.36,5453.36,audio/test3.flac,Contra Costa,37.97311,-122.15536,2026-04-28,1213
1498,Downy woodpecker call,Dryobates pubescens,0.439,2,11027.98,11039.98,audio/test2.flac,Mendocino,39.1172,-123.4084,2026-03-18,1556
1499,Canada goose,Branta canadensis,0.831,2,12144.1,12156.1,audio/test2.flac,Ventura,34.75228,-119.33602,2026-03-07,2452
1500,Woodpecker spp. drum,NA,0.775,2,6128.65,6140.65,,Contra Costa,37.98182,-122.00559,2026-04-06,2452
